314251;2,17235E+12;CAIXA ASSISTENCIAL UNIVERSITÃRIA DO RIO GRANDE DO NORTE;CAURN;AutogestÃ£o
352331;6,22315E+13;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃƒO PAULO;CABESP;AutogestÃ£o
414026;7,83047E+13;CAIXA BENEFICENTE DOS FUNCIONÃRIOS DO GRUPO IGUAÃ‡U;CABEFI;AutogestÃ£o
316873;7,33955E+13;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;CASU/UFMG;AutogestÃ£o
413534;4,31109E+12;CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL;CASSEMS;AutogestÃ£o
418820;2,7086E+13;CAIXA DE ASSISTÃŠNCIA AOS MEMBROS DA DEFENSORIA PÃšBLICA DO ESTADO DO RIO DE JANEIRO;CAMARJ;AutogestÃ£o
413518;4,19751E+12;CAIXA DE ASSISTÃŠNCIA DO SINDFISCO - CASSIND;CASSIND;AutogestÃ£o
416401;8,09709E+12;CAIXA DE ASSISTÃŠNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÃRIA;CASEMBRAPA;AutogestÃ£o
363855;3,7382E+13;CAIXA DE ASSISTÃŠNCIA DOS EMPREGADOS DA SANEAGO;CAESAN;AutogestÃ£o
307319;2,31543E+12;CAIXA DE ASSISTÃŠNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;CABERGS;AutogestÃ£o
315583;1,52155E+13;CAIXA DE ASSISTÃŠNCIA DOS EMPREGADOS DO BANEB;CASSEB;AutogestÃ£o
335789;1,30866E+13;CAIXA DE ASSISTÃŠNCIA DOS EMPREGADOS DO BANESE;CASSE;AutogestÃ£o
344184;3,36016E+13;CAIXA DE ASSISTÃŠNCIA DOS EMPREGADOS DO SETOR PÃšBLICO DO ESTADO DE GOIÃS - CAEME;CAEME;AutogestÃ£o
343331;2,85021E+13;CAIXA DE ASSISTÃŠNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;BANESCAIXA;AutogestÃ£o
358754;4,20429E+12;CAIXA DE ASSISTÃŠNCIA DOS FUNCIONÃRIOS DO BANCO DA AMAZÃ”NIA - CASF;;AutogestÃ£o
346659;3,37195E+13;CAIXA DE ASSISTÃŠNCIA DOS FUNCIONÃRIOS DO BANCO DO BRASIL;CASSI;AutogestÃ£o
385697;5,81478E+12;CAIXA DE ASSISTÃŠNCIA DOS FUNCIONÃRIOS DO BANCO DO NORDESTE DO BRASIL;CAMED SAÃšDE;AutogestÃ£o
302627;3,56173E+13;CAIXA DE ASSISTÃŠNCIA DOS MAGISTRADOS DE PERNAMBUCO;CAIXA DE ASSISTÃŠNCIA DOS MAGISTRADOS DE PERNAMBUCO;AutogestÃ£o
359122;6,33677E+13;CAIXA DE ASSISTÃŠNCIA DOS SERVIDORES FAZENDÃRIOS ESTADUAIS;CAFAZ;AutogestÃ£o
417548;3,03301E+12;CAIXA DE ASSISTÃŠNCIA OSWALDO CRUZ;FIOSAÃšDE;AutogestÃ£o
320820;6,6879E+11;CAIXA DE ASSISTÃŠNCIA SISTEMA SAÃšDE INTEGRAL-SSI SAUDE;SSI SAÃšDE;AutogestÃ£o
412295;3,70298E+12;CAIXA DE ASSISTÃŠNCIA Ã€ SAUDE DOS EMPREGADOS DA CODEVASF - CASEC;CASEC;AutogestÃ£o
324361;4,21822E+13;CAIXA DE ASSISTÃŠNCIA Ã€ SAÃšDE - CABERJ;;Medicina de Grupo
417661;1,19961E+13;CAIXA DE ASSISTÃŠNCIA Ã€ SAÃšDE DO SINDICATO DOS FUNCIONÃRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÃ‡ÃƒO TRIBUTÃRIA DO ESTADO DE PERNAMBUCO;FISCO SAÃšDE-PE;AutogestÃ£o
421341;4,57463E+12;CAIXA DE ASSISTÃŠNCIA Ã€ SAÃšDE DOS SERVIDORES PÃšBLICOS DO ESTADO DO MATO GROSSO DO SUL;UNISAÃšDEMS ;AutogestÃ£o
419851;2,12058E+13;CAIXA DE ASSISTÃŠNCIA Ã€ SAÃšDE DOS TRABALHADORES NAS INDÃšSTRIAS METALÃšRGICAS, MECÃ‚NICAS E DO MATERIAL ELÃ‰TRICO DE BRUSQUE;SINTIMMMEB SAÃšDE;AutogestÃ£o
324477;3,00367E+13;CAIXA DE PREVIDÃŠNCIA E ASSISTÃŠNCIA DOS SERVIDORES DA FUNDAÃ‡ÃƒO NACIONAL DE SAÃšDE - CAPESESP;CAPESESP;AutogestÃ£o
312924;3,60305E+11;CAIXA ECONÃ”MICA FEDERAL;CAIXA;AutogestÃ£o
418072;1,3224E+13;CAIXA SEGURADORA ESPECIALIZADA EM SAÃšDE S/A;CAIXA SEGURADORA SAÃšDE;Seguradora Especializada em SaÃºde
319872;3,59086E+13;CAMIM OPERADORA DE PLANO DE SAÃšDE LTDA;CAMIM;Medicina de Grupo
417785;4,56622E+12;CAMPEÃƒ ADMINISTRADORA DE BENEFÃCIOS LTDA.;;Administradora de BenefÃ­cios
419265;1,76347E+13;CAPITAL ADMINISTRADORA DE BENEFÃCIOS LTDA.;CAPITAL ADMINISTRADORA DE BENEFÃCIOS;Administradora de BenefÃ­cios
379956;2,72535E+12;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;Medicina de Grupo
389358;8,56424E+11;CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.;INPAO DENTAL;Odontologia de Grupo
422304;3,62635E+13;CARING SAÃšDE ASSISTÃŠNCIA MÃ‰DICA LTDA.;;Medicina de Grupo
327328;5,45543E+12;CASA DE SAÃšDE NOSSA SENHORA DE FÃTIMA  LTDA.;CASA DE SAÃšDE NOSSA SENHORA DE FÃTIMA .;Medicina de Grupo
417165;9,11471E+12;CASE - CENTRAL DE ADMINISTRAÃ‡ÃƒO DE PLANO DE SAÃšDE LTDA;CASE SAÃšDE;Administradora de BenefÃ­cios
424269;5,70615E+13;CASTELLANO ODONTO PLANOS DE SAUDE LTDA;ODONTO CARE;Odontologia de Grupo
423637;4,98848E+13;CASUFES SAÃšDE ADMINISTRADORA DE BENEFÃCIOS;CASUFES SAÃšDE;Administradora de BenefÃ­cios
423220;4,54003E+13;CATEDRAL ADMINISTRADORA DE BENEFÃCIOS LTDA;;Administradora de BenefÃ­cios
415952;6,41705E+13;CDA - ASSISTÃŠNCIA ODONTOLÃ“GICA LTDA - EPP;CDA ASSISTENCIA ODONTOLOGICA LTDA-EPP;Odontologia de Grupo
311472;1,89871E+13;CEAM BRASIL - PLANOS DE SAÃšDE LTDA;CEAM BRASIL;Medicina de Grupo
418749;6,81435E+12;CEDPLAN SAÃšDE LTDA EPP;;Medicina de Grupo
339270;4,22788E+13;CELULOSE NIPO-BRASILEIRA S/A - CENIBRA;CENIBRA;AutogestÃ£o
417505;1,20558E+13;CEMIG SAÃšDE;CEMIG SAÃšDE;AutogestÃ£o
422436;4,94019E+12;CENIBRA LOGÃSTICA LTDA;CENIBRA LOG;AutogestÃ£o
417092;1,054E+13;CENTRAL OPERADORA DE PLANOS DE SAÃšDE NORTE-NORDESTE LTDA;;Medicina de Grupo
386596;3,66982E+11;CENTRAL REGIONAL DAS COOPERATIVAS MÃ‰DICAS - UNIMED CERRADO;UNIMED CERRADO;Cooperativa MÃ©dica
392804;7,73639E+11;CENTRO CLÃNICO GAÃšCHO LTDA;CENTRO CLÃNICO GAÃšCHO;Medicina de Grupo
415910;2,56947E+12;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÃ S/S LTDA;IDEAL VIDA E SAUDE;Medicina de Grupo
350699;9,50062E+11;CENTRO HOSPITALAR ATIBAIA LTDA.;CLIMED SAÃšDE;Medicina de Grupo
408883;2,75331E+13;CENTRO MÃ‰DICO FÃTIMA LTDA;;Medicina de Grupo
314757;3,7161E+13;CENTRO ODONTOLOGICO INTEGRADO LTDA;INTERDENTAL;Odontologia de Grupo
303623;6,26384E+13;CENTRO TRASMONTANO DE SAO PAULO;CENTRO TRASMONTANO DE SAO PAULO;Medicina de Grupo
401871;6,49286E+13;CEORP - CENTRO ODONTOLOGICO LTDA;CEORP;Odontologia de Grupo
324892;4,37765E+13;CETESB - COMPANHIA AMBIENTAL DO ESTADO DE SÃƒO PAULO;CETESB;AutogestÃ£o
310247;8,86454E+13;CIRCULO OPERARIO CAXIENSE;CIRCULO OPERARIO CAXIENSE;Medicina de Grupo
423963;4,04325E+13;CLARO S.A;CLARO;AutogestÃ£o
419435;2,00884E+13;CLASSE ADMINISTRADORA DE BENEFÃCIOS LTDA - ME;CLASSE ADMINISTRADORA;Administradora de BenefÃ­cios
423327;4,33834E+13;CLICSAUDE ADMINISTRADORA DE BENEFICIOS LTDA;CLICSAUDE ADMINISTRADORA DE BENEFICIOS;Administradora de BenefÃ­cios
410071;3,44795E+12;CLINICA ODONTOLOGICA ODONTOPLAN LTDA;ODONTOPLAN;Odontologia de Grupo
340782;7,68826E+13;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;GNDI SUL;Medicina de Grupo
417891;9,58527E+12;CLUBE DE BENEFICIOS PARA COOP., ASS., CONS., SIND. E SEGUROS - CBCACSS;;Administradora de BenefÃ­cios
422461;3,80463E+13;CLUBE SILVER ADMINISTRADORA DE PLANOS DE SAUDE LTDA;AMESAÃšDE;Administradora de BenefÃ­cios
415944;5,12623E+13;CLÃNICA SÃƒO GABRIEL S/S LTDA;;Medicina de Grupo
419796;1,43721E+13;COMPANHIA DAS DOCAS DO ESTADO DA BAHIA - CODEBA;CODEBA;AutogestÃ£o
330051;4,79026E+13;COMPANHIA DE ENGENHARIA DE TRAFEGO - CET;;AutogestÃ£o
416509;2,73165E+13;COMPANHIA DOCAS DO ESPIRITO SANTO - CODESA;CODESA;AutogestÃ£o
392405;2,81514E+13;COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO;CESAN;AutogestÃ£o
334189;2,64617E+13;COMPANHIA NACIONAL DE ABASTECIMENTO - CONAB;COMPANHIA NACIONAL DE ABASTECIMENTO - C0NAB;AutogestÃ£o
420247;2,39207E+13;COMPAR ADMINISTRADORA DE BENEFICIOS LTDA - ME;COMPAR ADMINISTRADORA DE BENEFICIOS;Administradora de BenefÃ­cios
390259;7,00946E+13;COMSEDER - COOPERATIVA DE ASSISTÃŠNCIA MÃ‰DICA DOS SERVIDORES DA SUPLAN E DO DER LTDA;COMSEDER;AutogestÃ£o
321931;2,96406E+13;CONFERÃŠNCIA SÃƒO JOSÃ‰ DO AVAÃ;HOSPITAL SÃƒO JOSÃ‰ DO AVAÃ;Filantropia
410624;3,61386E+12;CONFIANÃ‡A ASSISTÃŠNCIA MÃ‰DICO HOSPITALAR LTDA;CONFIANÃ‡A SAÃšDE;Medicina de Grupo
405931;6,05375E+13;CONSTRUDENTE ASSISTENCIA ODONTOLOGICA LTDA;CONSTRUDENTE;Odontologia de Grupo
418323;1,32863E+13;CONTEM ADMINISTRADORA DE PLANOS DE SAÃšDE LTDA.;CONTEM ADMINISTRADORA DE BENEFICIOS;Administradora de BenefÃ­cios
407241;2,29825E+12;COOP-ODONTOCLASSIC - COOPERATIVA DE TRABALHO ODONTOLÃ“GICO;ODONTOCLASSIC;Cooperativa odontolÃ³gica
367087;8,71585E+13;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÃŠNCIA Ã€ SAÃšDE DO RIO GRANDE DO SUL LTDA.;UNIMED RIO GRANDE DO SUL;Cooperativa MÃ©dica
353477;1,04172E+12;COOPERATIVA DE ASSISTÃŠNCIA ODONTOLÃ“GICA VALE DO CAÃ LTDA - DENTSUL;DENTSUL;Cooperativa odontolÃ³gica
418242;1,75009E+12;COOPERATIVA DE SAÃšDE ODONTOLÃ“GICA - UNIODONTO RORAIMA;UNIODONTO DE RORAIMA;Cooperativa odontolÃ³gica
313084;2,50641E+13;COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÃNA - UNIMED ARAGUAÃNA;UNIMED DE ARAGUAINA;Cooperativa MÃ©dica
318213;8,52469E+13;COOPERATIVA DE TRABALHO MEDICO REGIÃƒO DO PLANALTO SERRANO;UNIMED LAGES;Cooperativa MÃ©dica
337188;2,14906E+13;COOPERATIVA DE TRABALHO MÃ‰DICO DE POUSO ALEGRE;UNIMED SUL MINEIRA;Cooperativa MÃ©dica
317012;8,51772E+13;COOPERATIVA DE TRABALHO MÃ‰DICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;UNIMED PLANALTO NORTE;Cooperativa MÃ©dica
419028;2,59067E+13;COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÃ;;Cooperativa odontolÃ³gica
359459;2,72504E+12;COOPERATIVA DOS CIRURGIÃ•ES DENTISTAS DO ESTADO DE SERGIPE;COOPERDONTO;Cooperativa odontolÃ³gica
404241;7,23504E+13;COOPERATIVA DOS USUÃRIOS DE SERVIÃ‡OS DE SAÃšDE DO VALE DO RIO DOS SINOS LTDA;COOPERSINOS LTDA;AutogestÃ£o
406805;3,26862E+12;COOPERATIVA DOS USUÃRIOS DE SERVIÃ‡OS DE SAÃšDE LTDA.;COOPUSAÃšDE;Medicina de Grupo
400572;2,94718E+12;COOPERATIVA EVIDENTE - COOPERATIVA DE TRABALHO ODONTOLÃ“GICA DE BOTUCATU;EVIDENTE;Cooperativa odontolÃ³gica
342335;1,5016E+12;COOPERATIVA ODONTOLÃ“GICA DE GARANHUNS E AGRESTE MERIDIONAL.;UNIODONTO GARANHUNS;Cooperativa odontolÃ³gica
365785;2,25485E+12;COOPERATIVA ODONTOLÃ“GICA DO ESTADO DO AMAPÃ;UNIODONTO AMAPÃ;Cooperativa odontolÃ³gica
409791;3,49403E+12;COOPERATIVA ODONTOLÃ“GICA POÃ‡OS DE CALDAS;UNIODONTO POÃ‡OS DE CALDAS;Cooperativa odontolÃ³gica
402010;4,91998E+11;COOPERATIVA ODONTOLÃ“GICA REGIÃƒO SUL DA BAHIA - UNIODONTO;UNIODONTO ITABUNA;Cooperativa odontolÃ³gica
353892;1,90527E+13;COOPERCISO - CENTRO INTEGRADO DE SERVIÃ‡O ODONTOLÃ“GICO S/S LTDA.;COOPERCISO;Odontologia de Grupo
418757;7,35055E+13;CORPLIFE ADMINISTRADORA DE BENEFÃCIOS LTDA ;CORPLIFE ADMINISTRADORA DE BENEFÃCIOS LTDA ;Administradora de BenefÃ­cios
418960;1,76709E+13;CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA;;Administradora de BenefÃ­cios
368181;1,90096E+13;CROE - CENTRO DE REABILITACAO ORAL ESPECIALIZADO LTDA;CROE-CENTRO DE REABILITAÃ‡AO ORAL ESPECIALIZADO LTDA;Odontologia de Grupo
397245;6,90993E+13;CROWN ODONTOLOGIA DE GRUPO LTDA;CROWN ODONTOLOGIA DE GRUPO LTDA;Odontologia de Grupo
421952;3,38031E+13;CRZ PLANO ODONTOLÃ“GICO LTDA;CRUZ DENTAL;Odontologia de Grupo
422045;3,48244E+13;CTESK ADMINISTRADORA DE BENEFIÃCIOS LTDA;CTESK ADMINISTRADORA DE BENEFIÃCIOS ;Administradora de BenefÃ­cios
419737;1,19733E+13;D1 ADMINISTRADORA DE BENEFÃCIOS PRIVADOS DE ASSISTÃŠNCIA A SAÃšDE  COLETIVOS LTDA;;Administradora de BenefÃ­cios
416118;2,53137E+11;DANA INDUSTRIAS LTDA.;;AutogestÃ£o
421081;2,78321E+13;DELFHI PLANOS ODONTOLÃ“GICOS LTDA;DELFHI ODONTO;Odontologia de Grupo
420239;2,46199E+13;DENTAL CARE ASSISTÃŠNCIA ODONTOLÃ“GICA LTDA;DENTAL CARE;Odontologia de Grupo
386219;6,64935E+13;DENTAL CARE CLINICA ODONTOLOGICA LTDA;ODONTOLOGICA;Odontologia de Grupo
339458;3,54367E+13;DENTAL CENTER LTDA;DENTAL CENTER LTDA;Odontologia de Grupo
300730;1,40229E+12;DENTAL GOLD ASSISTÃŠNCIA ODONTOLÃ“GICA LTDA.;DENTAL GOLD;Odontologia de Grupo
413747;4,21217E+12;DENTAL MASTER LTDA - EPP;DENTAL MASTER;Odontologia de Grupo
314366;5,71628E+11;DENTAL PLUS CONVÃŠNIO ODONTOLÃ“GICO LTDA.;DENTAL PLUS CONVÃŠNIO ODONTOLÃ“GICO;Odontologia de Grupo
304484;7,87381E+13;DENTAL UNI - COOPERATIVA ODONTOLÃ“GICA;DENTAL UNI;Cooperativa odontolÃ³gica
423050;4,31929E+13;DENTAL WHITE PLANO DE ASSISTÃŠNCIA ODONTOLÃ“GICA LTDA;DENTAL WHITE;Odontologia de Grupo
333620;73193000100;DENTAL-MED ASSISTENCIA ODONTOLOGICA S/S LTDA;ORALMED ASSISTENCIA ODONTOLOGICA;Odontologia de Grupo
401463;1,36493E+12;DENTALMASTER COMÃ‰RCIO DE PLANOS ODONTOLÃ“GICOS LTDA;DENTALMASTER;Odontologia de Grupo
422975;3,95279E+13;DENTALMASTER LTDA;DENTALMASTER;Odontologia de Grupo
322890;2,15615E+12;DENTALPAR ASSISTÃŠNCIA ODONTOLÃ“GICA EMPRESARIAL LTDA.;DENTALPAR;Odontologia de Grupo
416908;5,61667E+12;DENTALPLAN PLANOS DE ASSISTENCIA ODONTOLOGICA LTDA;DENTALPLAN VALE DO SÃƒO FRANCISCO;Odontologia de Grupo
327867;1,0603E+12;DENTIÃ‡ÃƒO CONVÃŠNIOS ODONTOLÃ“GICOS LTDA;DENTALPREV;Odontologia de Grupo
414425;3,11341E+12;DENTSY ODONTOLOGIA S/S LTDA.;DENTSY ODONTOLOGIA;Odontologia de Grupo
357669;1,99695E+13;DESBAN - FUNDAÃ‡ÃƒO BDMG DE SEGURIDADE SOCIAL;DESBAN;AutogestÃ£o
423271;4,57686E+13;DIXMED ADMINISTRADORA DE BENEFICIOS LTDA ;DIXMED;Administradora de BenefÃ­cios
349682;1,38763E+12;DOCTOR CLIN OPERADORA DE PLANOS DE SAÃšDE LTDA.;DOCTOR CLIN;Medicina de Grupo
365645;3,05055E+13;DONA SAÃšDE CLINICAS LTDA ;DONA SAÃšDE.;Medicina de Grupo
423653;4,70584E+13;DR DIA PLANOS ODONTOLOGICOS E SAUDE LTDA;DR DIA PLANOS ODONTOLOGICOS E SAUDE LTDA;Odontologia de Grupo
416282;7,8935E+12;E.X.M BRASIL SAÃšDE LTDA;AMEX SAÃšDE;Medicina de Grupo
418927;1,73121E+13;EASY SAUDE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de BenefÃ­cios
421120;2,72521E+13;EASYPLAN ADMINISTRADORA DE BENEFICIOS LTDA.;EASYPLAN ADMINISTRADORA;Administradora de BenefÃ­cios
342611;4,93208E+13;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;;AutogestÃ£o
417343;3,92454E+13;ECS ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de BenefÃ­cios
422070;3,48443E+13;ELETROS SAÃšDE - ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ SAÃšDE;ELETROS-SAÃšDE;AutogestÃ£o
417297;1,15938E+13;ELOSAÃšDE - ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ SAÃšDE;ELOSAÃšDE;AutogestÃ£o
400891;3,52294E+11;EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUÃRIA;INFRAERO;AutogestÃ£o
395480;3,71354E+13;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;SMILE ;Medicina de Grupo
422576;3,74424E+13;ESPLENDOR ADMINISTRADORA DE BENEFÃCIOS LTDA.;ESPLENDOR ADMINISTRADORA DE BENEFÃCIOS  ;Administradora de BenefÃ­cios
417441;1,85611E+12;EV ADMINISTRADORA DE BENEFÃCIOS LTDA;;Administradora de BenefÃ­cios
401480;2,98963E+12;EVANGELICO SAUDE LTDA.;MEDSUL SAUDE;Medicina de Grupo
423700;4,97541E+13;EVO SAUDE ASSISTENCIA MEDICA LTDA;EVO SAÃšDE;Medicina de Grupo
423785;5,11075E+13;EVOLUÃ‡ÃƒO ADMINISTRADORA DE BENEFICIOS LTDA ;AFFIANCE;Administradora de BenefÃ­cios
421642;3,17633E+13;EXCELÃŠNCIA PLANO DE SAÃšDE S/A;;Medicina de Grupo
414204;1,74799E+12;EXTRAMED ADMINISTRAÃ‡ÃƒO E SERVIÃ‡OS MÃ‰DICOS LTDA;EXTRAMED;Administradora de BenefÃ­cios
423777;1,16419E+13;FEBRAFITE SAUDE;FEBRAFITE SAUDE;AutogestÃ£o
423581;4,93909E+13;FEDERAL ADMINISTRADORA DE BENEFICIOS LTDA;FEDERAL ADMINISTRADORA DE BENEFICIOS;Administradora de BenefÃ­cios
415626;7,27063E+12;FEDERAÃ‡ÃƒO DAS COOP ODONTOLÃ“GICAS DO ESTADO DE SANTA CATARINA;UNIODONTO CATARINENSE;Cooperativa odontolÃ³gica
313971;8,41125E+13;FEDERAÃ‡ÃƒO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÃ‰DICO DO ACRE, AMAPÃ, AMAZONAS, PARÃ, RONDONIA E RORAIMA;FAMA;Cooperativa MÃ©dica
410888;3,63778E+12;FILOSANITAS SAUDE LTDA;SANTA FILOMENA SAUDE;Medicina de Grupo
423921;5,21749E+13;FOX SAÃšDE ASSISTÃŠNCIA MÃ‰DICA INTEGRADA LTDA;FOX SAÃšDE;Medicina de Grupo
419818;9,0305E+12;FR PLANO ODONTOLÃ“GICO LTDA;LODONTO ESPAÃ‡O DO SORRISO;Odontologia de Grupo
370592;2,6183E+12;FUNASA SAÃšDE;FUNASA SAÃšDE;Medicina de Grupo
329665;5,80481E+11;FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV;CAPITAL PREV - FUNDACAO CAPITAL PREVIDENCIA E SAUDE;AutogestÃ£o
410292;6,04994E+13;FUNDACAO LEONOR DE BARROS CAMARGO;FUNDACAO LEONOR DE BARROS CAMARGO;Filantropia
307751;1,25853E+13;FUNDAÃ‡AO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV;COMPESAPREV;AutogestÃ£o
315567;6,60903E+11;FUNDAÃ‡ÃƒO AFFEMG DE ASSISTÃŠNCIA E SAÃšDE - FUNDAFFEMG;FUNDAFFEMG;AutogestÃ£o
346926;6,28107E+11;FUNDAÃ‡ÃƒO ASSISTENCIAL DOS SERVIDORES DO MINISTÃ‰RIO DA FAZENDA;FUNDAÃ‡ÃƒO ASSEFAZ;AutogestÃ£o
315044;8,2957E+13;FUNDAÃ‡ÃƒO CELESC DE SEGURIDADE SOCIAL - CELOS;FUNDAÃ‡ÃƒO CELESC;AutogestÃ£o
315478;6,24651E+13;FUNDAÃ‡ÃƒO CESP;VIVEST;AutogestÃ£o
317233;4,21602E+13;FUNDAÃ‡ÃƒO CHESF DE ASSISTÃŠNCIA E SEGURIDADE SOCIAL;FACHESF;AutogestÃ£o
355151;7,50549E+13;FUNDAÃ‡ÃƒO COPEL DE PREVIDÃŠNCIA E ASSISTÃŠNCIA SOCIAL;FUNDAÃ‡ÃƒO COPEL;AutogestÃ£o
339636;3,97695E+11;FUNDAÃ‡ÃƒO DE ASSISTÃŠNCIA E PREVIDÃŠNCIA SOCIAL DO BNDES;FUNDAÃ‡ÃƒO DE ASSISTÃŠNCIA E PREVIDÃŠNCIA SOCIAL DO BNDES;AutogestÃ£o
420701;2,5064E+13;FUNDAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ SAÃšDE DA ASSOCIAÃ‡ÃƒO DO MINISTÃ‰RIO PÃšBLICO DO RIO GRANDE DO SUL;FAS/AMP/RS;AutogestÃ£o
311359;3,04148E+11;FUNDAÃ‡ÃƒO DE SAÃšDE ITAIGUAPY;HOSPITAL MINISTRO COSTA CAVALCANTI - PLANO DE SAÃšDE ITAMED;Medicina de Grupo
330809;3,17876E+13;FUNDAÃ‡ÃƒO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;FUNSSEST;AutogestÃ£o
418285;1,28388E+13;FUNDAÃ‡ÃƒO FIAT SAÃšDE E BEM ESTAR;STELLANTIS SAUDE MG;AutogestÃ£o
323942;2,6151E+13;FUNDAÃ‡ÃƒO FILANTRÃ“PICA E BENEFICENTE DE SAÃšDE ARNALDO GAVAZZA FILHO;HOSPITAL ARNALDO GAVAZZA FILHO;Filantropia
378216;2,01195E+13;FUNDAÃ‡ÃƒO LIBERTAS DE SEGURIDADE SOCIAL;FUNDAÃ‡ÃƒO LIBERTAS;AutogestÃ£o
418501;1,44086E+13;FUNDAÃ‡ÃƒO PLAMHUV - PLANO MÃ‰DICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÃ‡OSA;PLAMHUV;Medicina de Grupo
338648;7,73759E+13;FUNDAÃ‡ÃƒO SANEPAR DE ASSISTÃŠNCIA SOCIAL;FUNDAÃ‡ÃƒO SANEPAR DE ASSISTÃŠNCIA SOCIAL;AutogestÃ£o
312126;7,38094E+13;FUNDAÃ‡ÃƒO SAÃšDE ITAÃš;FUNDAÃ‡ÃƒO SAÃšDE ITAÃš;AutogestÃ£o
339954;1,98784E+13;FUNDAÃ‡ÃƒO SÃƒO FRANCISCO XAVIER;HOSPITAL MÃRCIO CUNHA;Filantropia
418129;1,30261E+13;FUNDO DE ASSISTÃŠNCIA MÃ‰DICO-HOSPITALAR DO MINISTÃ‰RIO PÃšBLICO;FAMEH/MP;AutogestÃ£o
414689;4,83909E+12;FUNDO DE ASSISTÃŠNCIA Ã€ SAÃšDE DOS FUNCIONÃRIOS DO BEC;FAMED;AutogestÃ£o
409286;6,86877E+13;G & M ASSESSORIA MEDICA EMPRESARIAL LTDA - EPP;LIFE LAGOS SAUDE;Medicina de Grupo
419443;1,6693E+13;G2C ADMINISTRADORA DE BENEFICIOS LTDA - ME;;Administradora de BenefÃ­cios
407011;2,00992E+12;GAMA SAUDE LTDA.;GAMA SAUDE LTDA.;Medicina de Grupo
343064;4,55726E+13;GARANTIA DE SAÃšDE LTDA;GARANTIA DE SAÃšDE;Medicina de Grupo
419931;1,05478E+13;GEAC - GERENCIAMENTO EMPRESARIAL LTDA;;Administradora de BenefÃ­cios
323080;3,65843E+12;GEAP AUTOGESTÃƒO EM SAÃšDE;GEAP;AutogestÃ£o
424226;3,97345E+13;GESTAO VIDA ADMINISTRADORA DE BENEFICIOS LTDA.;;Administradora de BenefÃ­cios
423076;4,36073E+13;GESTÃƒO ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de BenefÃ­cios
416819;5,85123E+13;GKN DO BRASIL LTDA;;AutogestÃ£o
422258;3,10692E+13;GLOBAL-AL ADMINISTRADORA DE BENEFÃCIOS LTDA;GLOBAL ADMINISTRADORA DE BENEFÃCIOS LTDA;Administradora de BenefÃ­cios
422681;4,01873E+13;GOCARE PLANOS DE SAUDE LTDA;;Medicina de Grupo
423726;5,03542E+13;GOLD PLAN EMPREENDIMENTOS LTDA;GOLD PLAN.;Odontologia de Grupo
309222;3,19255E+13;GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA;ASSIM SAÃšDE;Medicina de Grupo
413160;4,16572E+12;GS PLANO GLOBAL DE SAÃšDE LTDA;GS;Medicina de Grupo
350249;2,66851E+12;H.B. SAÃšDE S/A.;HB SAÃšDE;Medicina de Grupo
423122;2,09732E+13;H2U ADMINISTRADORA DE BENEFICIOS LTDA.;H2U ADMINISTRADORA;Administradora de BenefÃ­cios
368253;6,35541E+13;HAPVIDA ASSISTENCIA MEDICA S.A.;HAPVIDA;Medicina de Grupo
