417424,11158500000000,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,AFFIX BENEFÍCIOS,Administradora de Benefícios
368920,20320500000000,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,,Autogestão
424285,57522400000000,AIRES OPERADORA DE SAUDE LTDA,AIRES OPERADORA DE SAUDE ,Medicina de Grupo
417742,10387300000000,ALACORÔ CASF ASSOCIAÇÃO CLUBE DE BENEFICIOS PESSOAIS E EMPRESARIAIS,,Administradora de Benefícios
416975,6258810000000,ALCANCE SAÚDE LTDA,ALCANCE SAÚDE,Medicina de Grupo
421928,34266600000000,ALICE OPERADORA LTDA.,ALICE,Medicina de Grupo
417289,7674590000000,ALL CARE ADMINISTRADORA DE BENEFÍCIOS SÃO PAULO LTDA,,Administradora de Benefícios
417459,11165600000000,ALLCARE ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA.,ALLCARE ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE,Administradora de Benefícios
515,4439630000000,ALLIANZ SAÚDE S/A,,Seguradora Especializada em Saúde
423262,45568500000000,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,ALMA ODONTO,Odontologia de Grupo
419982,20459300000000,ALPHA DENTAL PLANO DE SAUDE LTDA ME,DENTALMED,Odontologia de Grupo
420255,22103100000000,ALTER ADMINISTRADORA DE BENEFICIOS S.A.,,Administradora de Benefícios
344800,62511000000000,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,ALVORECER,Medicina de Grupo
424234,56307500000000,AMAZIL ASSISTENCIA MEDICA DO BRASIL LTDA,AMAZIL   ,Medicina de Grupo
419052,16927000000000,AMAZÔNIA PLANOS DE SAÚDE LTDA,PLANO AMAZÔNIA SAÚDE,Medicina de Grupo
423351,46614500000000,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,VIVA VIDA,Medicina de Grupo
304531,17143900000000,AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA,AME-SISTEMA DE SAÚDE 24 HORAS,Medicina de Grupo
413330,4257070000000,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,AMEP FREGUESIA OPERADORA DE PLANOS DE SAUDE LTDA,Medicina de Grupo
394734,67840000000000,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,AMEPLAN ASSITENCIA MÉDICA PLANEJADA  LTDA.,Medicina de Grupo
321338,84638300000000,AMERON - ASSISTÊNCIA MÉDICA RONDÔNIA S/A.,AMERON,Medicina de Grupo
401081,68668000000000,AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ,GRUPO CEMERU SAÚDE,Medicina de Grupo
418587,15131100000000,AMHA SAUDE S/A,AMHA SAUDE S/A,Medicina de Grupo
421731,29174900000000,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,AMHE MED,Medicina de Grupo
326305,29309100000000,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,AMIL,Medicina de Grupo
325465,20946900000000,AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA,AMPARA ,Medicina de Grupo
422720,41077500000000,AMPLA PLANOS DE SAUDE LTDA,AMPLA  ,Medicina de Grupo
423858,43047600000000,AMPLITUDE PLANOS DE SAUDE LTDA ,VYDA SAUDE,Medicina de Grupo
423319,45981200000000,ANAFE SAUDE,ANAFE SAUDE,Autogestão
421871,3013780000000,ANGELI SISTEMAS DE SAUDE S.A.,,Medicina de Grupo
422932,35808500000000,APLUS ADMINISTRADORA DE BENEFICIOS LTDA,,Administradora de Benefícios
421693,30902500000000,AQQUER - ADMINISTRADORA DE BENEFÍCIOS LTDA,AQQUER ADMINISTRADORA,Administradora de Benefícios
416070,17469700000000,ARCELORMITTAL BRASIL S/A,ARCELORMITTAL BRASIL S/A,Autogestão
422941,41715300000000,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,ARL ADMINISTRADORA DE BENEFÍCIOS,Administradora de Benefícios
352152,743507000000,ARM PLANOS ODONTOLÓGICOS LTDA.,ARM ODONTOLOGIA,Odontologia de Grupo
424340,57267300000000,ARTYODONTO BRASIL  PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,ARTYODONTO BRASIL,Odontologia de Grupo
417769,12080500000000,ASSISTE ADMINISTRADORA DE BENEFÍCIOS LTDA,ASSISTE ,Administradora de Benefícios
423912,53249800000000,ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA,,Medicina de Grupo
325236,66854800000000,ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA,SÃO MIGUEL SAÚDE,Medicina de Grupo
365297,1872590000000,ASSISTÊNCIA ODONTOLÓGICA ESPECIALIZADA LTDA,RISO PLANO ODONTOLOGICO,Odontologia de Grupo
423432,47325300000000,ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE,ADUFEPE SAÚDE,Autogestão
409634,73565300000000,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,PRO-SAUDE,Medicina de Grupo
360783,59007800000000,ASSOCIACAO DE SAUDE HOLAMBRA,ASSOCIAÇÃO DE SAÚDE HOLAMBRA,Medicina de Grupo
317632,62636000000000,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,ASSOCIAÇÃO DOS AGENTES FISCAIS DE RENDAS DO EST. DE SP,Autogestão
343129,13100800000000,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,APUB SAÚDE,Autogestão
420093,13083200000000,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,ASSEM,Autogestão
406635,71565700000000,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,APAS/ITAPETININGA,Autogestão
410608,200720000000,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),APAS - PRESIDENTE PRUDENTE,Autogestão
417599,92741000000000,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,VERTE SAUDE - AFPERGS,Filantropia
333867,89761700000000,ASSOCIAÇAO UNISAUDE MARAU,UNISAÚDE,Medicina de Grupo
406554,83367300000000,ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE,GARANTIA DE SAÚDE - HOSPITAIS ADVENTISTA DE BELÉM E MANAUS,Filantropia
411752,3849450000000,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,CRUZ AZUL SAÚDE,Medicina de Grupo
322326,25335800000000,ASSOCIAÇÃO BENEFICENTE CATÓLICA,HOSPITAL SANTA ISABEL,Filantropia
304131,2030250000000,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),SAÚDE ABAS,Autogestão
382540,31241000000000,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,APPAI,Medicina de Grupo
417947,10935500000000,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,SANTA CASA SAÚDE DE RIBEIRÃO PRETO,Medicina de Grupo
417955,7945020000000,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,JUDICEMED,Autogestão
416690,7781350000000,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,AMAGIS SAÚDE,Autogestão
416568,8202040000000,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,COPASS SAÚDE,Autogestão
314218,60975200000000,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,,Filantropia
423475,3468490000000,ASSOCIAÇÃO DE PROTEÇÃO À MATERNIDADE E À INFANCIA DE CUIABÁ ,HOSPITAL GERAL E MATERNIDADE DE CUIABÁ,Filantropia
422321,35657300000000,ASSOCIAÇÃO DE SAÚDE DO VALE,LEVMED SAÚDE,Medicina de Grupo
418731,15022400000000,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,HFC SAÚDE,Medicina de Grupo
417530,11939400000000,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,SAÚDE BENEFICÊNCIA,Medicina de Grupo
393533,12317000000000,ASSOCIAÇÃO DO FISCO DE ALAGOAS,,Autogestão
420000,15713100000000,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,PLANSUL,Medicina de Grupo
387185,34011300000000,ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,AFRERJ,Autogestão
330281,9306240000000,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,AFRAFEP - SAUDE,Autogestão
384704,13170400000000,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,ASSEC,Autogestão
382639,92911100000000,ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,AFISVEC - SAÚDE,Autogestão
306754,299149000000,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,AFFEGO-SAÚDE,Autogestão
388092,4503250000000,ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,AFFEAM SAÚDE,Autogestão
335754,14799000000000,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,ASFEB,Autogestão
309028,29168000000000,ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO,ASSIST,Medicina de Grupo
419591,20160800000000,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,ASPARÁ,Autogestão
342556,87547400000000,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,PLANO DE SAÚDE TACCHIMED,Filantropia
326755,78613800000000,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,PLANO DE SAUDE HOSPITALAR,Filantropia
422053,33922200000000,ASSOCIAÇÃO FCA SAÚDE,STELLANTIS SAUDE PE/PB,Autogestão
416584,8883270000000,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,FUPS,Autogestão
402206,2220140000000,ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO,AGMP,Autogestão
421618,30724600000000,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,HOSPITAL SAÚDE,Medicina de Grupo
423807,92685800000000,ASSOCIAÇÃO HOSPITALAR MOINHOS DE VENTO,HOSPITAL MOINHOS DE VENTO,Autogestão
419150,15323300000000,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,MAIS SAÚDE SANTA CASA,Medicina de Grupo
417211,11177800000000,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,AMMP SAÚDE,Autogestão
420158,23869300000000,ASSOCIAÇÃO PADRE ALBINO SAÚDE,PADRE ALBINO SAUDE,Medicina de Grupo
420816,25141200000000,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,PADRE PIO PLANOS DE SAÚDE,Medicina de Grupo
418617,12049500000000,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,PROMED,Autogestão
422631,39427600000000,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,,Autogestão
419974,19512000000000,ASSOCIAÇÃO PLAME DE SAÚDE,PLAMESC- PLANO MÉDICO SANTA CASA,Medicina de Grupo
419958,20961800000000,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,PSC SAÚDE - ASSISTÊNCIA MEDICA  ,Medicina de Grupo
408093,66493300000000,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,APAS-BOTUCATU,Autogestão
408263,71753300000000,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA,APAS - ASSOCIAÇÃO POLICIAL DE ASSISTÊCIA À SAÚDE SJBVISTA,Autogestão
409413,444803000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE,APAS FERNANDOPOLIS,Autogestão
410110,34259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,APAS BAIXADA SANTISTA,Autogestão
406813,59766100000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,APAS ANDRADINA,Autogestão
406937,57272500000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,APAS/MARILIA,Autogestão
410128,71559300000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,APAS SAÚDE SOROCABA,Autogestão
409405,642842000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA,APAS VALE  DO RIBEIRA,Autogestão
423203,841848000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS,APAS ASSIS,Autogestão
414212,59762100000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA,Autogestão
407569,72916400000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS,APAS- BARRETOS,Autogestão
406945,147571000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,APAS BAURU,Autogestão
408026,665690000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,APAS DE DRACENA,Autogestão
408034,66491000000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ,APAS-JAU,Autogestão
411248,648506000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,APAS/PV,Autogestão
408794,72918300000000,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),APAS ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE RIBEIRÃO PRETO,Autogestão
420786,24807500000000,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,SANTA CASA CLÍNICAS,Medicina de Grupo
418803,16665600000000,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,SANTA CASA SAÚDE DE ARAÇATUBA,Medicina de Grupo
419249,18321500000000,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,SANTA CASA SAÚDE,Medicina de Grupo
418021,13001200000000,ASSOCIAÇÃO SANTA SAÚDE,PLANO SANTA SAÚDE,Medicina de Grupo
330892,2903480000000,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,SAÚDE CONCEIÇÃO,Medicina de Grupo
418218,11336700000000,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,SAÚDE RURAL,Medicina de Grupo
418919,11867400000000,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,SAÚDE SÃO JOSÉ,Medicina de Grupo
417220,10796100000000,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,ODONTOINDUSTRIA,Odontologia de Grupo
419141,14946100000000,ASSOCIAÇÃO SÃO FRANCISCO VIDA,SÃO FRANCISCO VIDA,Medicina de Grupo
421006,27067500000000,ASSOCIAÇÃO SÃO LUIZ SAÚDE,SÃO LUIZ SAÚDE,Medicina de Grupo
420123,23557200000000,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,ASSOCIAÇÃO UNIVIDA,Medicina de Grupo
412635,307714000000,ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL,AVAMP,Autogestão
420794,23779500000000,ASSOREL BRASIL ADMINISTRADORA DE BENEFICIOS LTDA - EPP,ASSOREL BRASIL,Administradora de Benefícios
336874,15245100000000,ATEMDE ODONTO SAÚDE CLUBE DE BENEFÍCIOS,ATEMDE ODONTO,Odontologia de Grupo
422151,34732100000000,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,ATITUDE SAÚDE,Medicina de Grupo
320510,69289200000000,ATÍVIA SERVIÇOS DE SAÚDE S/A,,Medicina de Grupo
423629,49955500000000,AURORA SAÚDE LTDA,AURORA SAÚDE,Medicina de Grupo
327417,59847800000000,AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA,AUSTACLINICAS,Medicina de Grupo
423734,50507800000000,AVANT ADMINISTRADORA DE BENEFICIOS LTDA,AVANT,Administradora de Benefícios
424005,51124700000000,AVANTI ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA EPP,AVANTI VIDA E SAÚDE,Administradora de Benefícios
418013,12903200000000,BACCS ADMINISTRADORA DE BENEFÍCIOS LTDA,BACCS,Administradora de Benefícios
422991,41215300000000,BAUEN LIFE LTDA.,BAUEN LIFE,Administradora de Benefícios
419257,19240500000000,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,BCI ADMINISTRADORA DE BENEFÍCIOS,Administradora de Benefícios
419125,7611950000000,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,Administradora de Benefícios
421332,29138300000000,BEM ADMINISTRADORAS LTDA,,Administradora de Benefícios
420697,25313800000000,BEM ESTAR ADMINISTRADORA DE BENEFÍCIOS LTDA,,Administradora de Benefícios
417874,8192600000000,BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA.,BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA.,Odontologia de Grupo
423181,45051000000000,BEMSTAR ASSISTENCIA MEDICA LTDA,BEMSTAR,Medicina de Grupo
318299,83506000000000,BENEFICENCIA CAMILIANA DO SUL,PLANO DE SAÚDE SÃO CAMILO,Filantropia
421189,22709100000000,BENEFICENCIA SOCIAL BOM SAMARITANO,HOSPITAL BOM SAMARITANO,Filantropia
419869,12380300000000,BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.,,Administradora de Benefícios
423891,50436100000000,BENEFIT BENEFICIOS LTDA,******,Administradora de Benefícios
423467,46092400000000,BENET ADMINISTRAÇÃO DE BENEFÍCIOS LTDA,BENET ADMINISTRAÇÃO DE BENEFÍCIOS,Administradora de Benefícios
421324,29179100000000,BENEVITAE ADMINISTRADORA DE BENEFÍCIOS LTDA,BENEVITAE,Administradora de Benefícios
417718,11073100000000,BENEVIX ADMINISTRADORA DE BENEFÍCIOS LTDA,BENEVIX ADMINISTRADORA,Administradora de Benefícios
366561,2849390000000,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR  LTDA,Medicina de Grupo
420042,13852400000000,BEST LIFE ASSESSORIA NA GESTÃO E ADMINISTRADORA DE BENEFÍCIOS LTDA,BEST LIFE BENEFÍCIOS,Administradora de Benefícios
421766,32421700000000,BEST SENIOR OPERADORA DE SAÚDE LTDA,BEST SAÚDE,Medicina de Grupo
402966,3123150000000,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,BIO SAÚDE,Medicina de Grupo
419079,14674200000000,BIORAL SISTEMA ODONTOLÓGICO LTDA.,BIORAL PLANOS DE SAÚDE LTDA,Odontologia de Grupo
415111,4299140000000,BIOVIDA SAÚDE LTDA.,BIOVIDA SAÚDE,Medicina de Grupo
422401,34673600000000,BIT LIFE BENEFÍCIOS LTDA,BIT LIFE ,Administradora de Benefícios
423998,54025200000000,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS LTDA,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS ,Administradora de Benefícios
424170,54557900000000,BLUZZ SAÚDE S/A,,Medicina de Grupo
424218,56980700000000,BOA SAUDE ADMNISTRADORA DE BENEFICIOS DE SAUDE LTDA,BOA SAUDE,Administradora de Benefícios
421715,15011700000000,BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A,,Medicina de Grupo
5711,92693100000000,BRADESCO SAÚDE S.A.,BRADESCO SAUDE S.A.,Seguradora Especializada em Saúde
421561,31596100000000,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,BRASIL ODONTO PLANO DE SAUDE,Odontologia de Grupo
419419,19962300000000,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,,Odontologia de Grupo
419613,14838600000000,BRAZIL DENTAL OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,BRAZIL DENTAL,Odontologia de Grupo
417238,1838720000000,BRF S/A,BRF - BRASIL FOODS S/A,Autogestão
423530,46293700000000,BWG ADMINISTRADORA DE BENEFICIOS LTDA.,,Administradora de Benefícios
415774,7844440000000,CABERJ INTEGRAL SAÚDE S.A,,Medicina de Grupo
424021,50805400000000,CACSS ADMINISTRADORA DE BENEFICIOS LTDA,,Administradora de Benefícios
416657,7027520000000,CAIXA ASSISTENCIAL DOS AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL,CAARF,Autogestão
327557,83937600000000,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,CASACARESC,Autogestão
347825,1052200000000,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,CAURJ,Autogestão
314251,2172350000000,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,CAURN,Autogestão
352331,62231500000000,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,CABESP,Autogestão
414026,78304700000000,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,CABEFI,Autogestão
316873,73395500000000,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,CASU/UFMG,Autogestão
413534,4311090000000,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,CASSEMS,Autogestão
418820,27086000000000,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,CAMARJ,Autogestão
413518,4197510000000,CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND,CASSIND,Autogestão
416401,8097090000000,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,CASEMBRAPA,Autogestão
363855,37382000000000,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,CAESAN,Autogestão
307319,2315430000000,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,CABERGS,Autogestão
315583,15215500000000,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,CASSEB,Autogestão
335789,13086600000000,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,CASSE,Autogestão
344184,33601600000000,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,CAEME,Autogestão
343331,28502100000000,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,BANESCAIXA,Autogestão
358754,4204290000000,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,,Autogestão
346659,33719500000000,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,CASSI,Autogestão
385697,5814780000000,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,CAMED SAÚDE,Autogestão
302627,35617300000000,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,Autogestão
359122,63367700000000,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,CAFAZ,Autogestão
417548,3033010000000,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,FIOSAÚDE,Autogestão
320820,668790000000,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,SSI SAÚDE,Autogestão
412295,3702980000000,CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,CASEC,Autogestão
324361,42182200000000,CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ,,Medicina de Grupo
417661,11996100000000,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,FISCO SAÚDE-PE,Autogestão
