382540,31241000000000,ASSOCIAÃ‡ÃƒO BENEFICENTE DOS PROFESSORES PÃšBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,APPAI,Medicina de Grupo
417947,10935500000000,ASSOCIAÃ‡ÃƒO DA SANTA CASA SAÃšDE DE RIBEIRÃƒO PRETO,SANTA CASA SAÃšDE DE RIBEIRÃƒO PRETO,Medicina de Grupo
417955,7945020000000,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA MÃ‰DICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÃ,JUDICEMED,AutogestÃ£o
416690,7781350000000,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ SAÃšDE DA AMAGIS,AMAGIS SAÃšDE,AutogestÃ£o
416568,8202040000000,ASSOCIAÃ‡ÃƒO DE ASSISTÃŠNCIA Ã€ SAÃšDE DOS EMPREGADOS DA COPASA,COPASS SAÃšDE,AutogestÃ£o
314218,60975200000000,ASSOCIAÃ‡ÃƒO DE BENEFICÃŠNCIA E FILANTROPIA SÃƒO CRISTOVÃƒO,,Filantropia
423475,3468490000000,ASSOCIAÃ‡ÃƒO DE PROTEÃ‡ÃƒO Ã€ MATERNIDADE E Ã€ INFANCIA DE CUIABÃ ,HOSPITAL GERAL E MATERNIDADE DE CUIABÃ,Filantropia
422321,35657300000000,ASSOCIAÃ‡ÃƒO DE SAÃšDE DO VALE,LEVMED SAÃšDE,Medicina de Grupo
418731,15022400000000,ASSOCIAÃ‡ÃƒO DE SAÃšDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃƒO,HFC SAÃšDE,Medicina de Grupo
417530,11939400000000,ASSOCIAÃ‡ÃƒO DE SAÃšDE PORTUGUESA DE BENEFICÃŠNCIA,SAÃšDE BENEFICÃŠNCIA,Medicina de Grupo
393533,12317000000000,ASSOCIAÃ‡ÃƒO DO FISCO DE ALAGOAS,,AutogestÃ£o
420000,15713100000000,ASSOCIAÃ‡ÃƒO DO PLANO DE SAÃšDE DA SANTA CASA DE MISERICÃ“RDIA DE ITABUNA - PLANSUL,PLANSUL,Medicina de Grupo
387185,34011300000000,ASSOCIAÃ‡ÃƒO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,AFRERJ,AutogestÃ£o
330281,9306240000000,ASSOCIAÃ‡ÃƒO DOS AUDITORES FISCAIS DO ESTADO DA PARAÃBA - AFRAFEP,AFRAFEP - SAUDE,AutogestÃ£o
384704,13170400000000,ASSOCIAÃ‡ÃƒO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÃ‡ÃƒO E OBRAS PÃšBLICAS - ASSEC,ASSEC,AutogestÃ£o
382639,92911100000000,ASSOCIAÃ‡ÃƒO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,AFISVEC - SAÃšDE,AutogestÃ£o
306754,299149000000,ASSOCIAÃ‡ÃƒO DOS FUNCIONÃRIOS DO FISCO DO ESTADO DE GOIÃS,AFFEGO-SAÃšDE,AutogestÃ£o
388092,4503250000000,ASSOCIAÃ‡ÃƒO DOS FUNCIONÃRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,AFFEAM SAÃšDE,AutogestÃ£o
335754,14799000000000,ASSOCIAÃ‡ÃƒO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,ASFEB,AutogestÃ£o
309028,29168000000000,ASSOCIAÃ‡ÃƒO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO,ASSIST,Medicina de Grupo
419591,20160800000000,ASSOCIAÃ‡ÃƒO DOS SERVIDORES PÃšBLICOS DA ADMINISTRAÃ‡ÃƒO DIRETA DO GOVERNO DO ESTADO DO PARÃ - ASPARÃ,ASPARÃ,AutogestÃ£o
342556,87547400000000,ASSOCIAÃ‡ÃƒO DR. BARTHOLOMEU TACCHINI,PLANO DE SAÃšDE TACCHIMED,Filantropia
326755,78613800000000,ASSOCIAÃ‡ÃƒO EVANGELICA BENEFICENTE DE LONDRINA,PLANO DE SAUDE HOSPITALAR,Filantropia
422053,33922200000000,ASSOCIAÃ‡ÃƒO FCA SAÃšDE,STELLANTIS SAUDE PE/PB,AutogestÃ£o
416584,8883270000000,ASSOCIAÃ‡ÃƒO FUNDO DE PROTEÃ‡ÃƒO Ã€ SAÃšDE,FUPS,AutogestÃ£o
402206,2220140000000,ASSOCIAÃ‡ÃƒO GOIANA DO MINISTÃ‰RIO PÃšBLICO,AGMP,AutogestÃ£o
421618,30724600000000,ASSOCIAÃ‡ÃƒO HOSPITAL SAÃšDE DE VARGEM GRANDE DO SUL,HOSPITAL SAÃšDE,Medicina de Grupo
423807,92685800000000,ASSOCIAÃ‡ÃƒO HOSPITALAR MOINHOS DE VENTO,HOSPITAL MOINHOS DE VENTO,AutogestÃ£o
419150,15323300000000,ASSOCIAÃ‡ÃƒO MAIS SAÃšDE SANTA CASA DE SÃƒO JOÃƒO DA BOA VISTA,MAIS SAÃšDE SANTA CASA,Medicina de Grupo
417211,11177800000000,ASSOCIAÃ‡ÃƒO MINEIRA DE ASSISTÃŠNCIA Ã€ SAÃšDE DOS MEMBROS DO MINISTÃ‰RIO PÃšBLICO,AMMP SAÃšDE,AutogestÃ£o
420158,23869300000000,ASSOCIAÃ‡ÃƒO PADRE ALBINO SAÃšDE,PADRE ALBINO SAUDE,Medicina de Grupo
420816,25141200000000,ASSOCIAÃ‡ÃƒO PADRE PIO PLANOS DE SAÃšDE,PADRE PIO PLANOS DE SAÃšDE,Medicina de Grupo
418617,12049500000000,ASSOCIAÃ‡ÃƒO PARANAENSE DE ASSISTÃŠNCIA Ã€ SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÃ,PROMED,AutogestÃ£o
422631,39427600000000,ASSOCIAÃ‡ÃƒO PETROBRAS DE SAÃšDE - APS,,AutogestÃ£o
419974,19512000000000,ASSOCIAÃ‡ÃƒO PLAME DE SAÃšDE,PLAMESC- PLANO MÃ‰DICO SANTA CASA,Medicina de Grupo
419958,20961800000000,ASSOCIAÃ‡ÃƒO PLANO DE SAÃšDE SANTA CASA DE VALINHOS,PSC SAÃšDE - ASSISTÃŠNCIA MEDICA  ,Medicina de Grupo
408093,66493300000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,APAS-BOTUCATU,AutogestÃ£o
408263,71753300000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTENCIA Ã€ SAUDE DE SAO JOAO DA BOA VISTA,APAS - ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠCIA Ã€ SAÃšDE SJBVISTA,AutogestÃ£o
409413,444803000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA A SAÃšDE,APAS FERNANDOPOLIS,AutogestÃ£o
410110,34259000153,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA A SAÃšDE DA BAIXADA SANTISTA,APAS BAIXADA SANTISTA,AutogestÃ£o
406813,59766100000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE,APAS ANDRADINA,AutogestÃ£o
406937,57272500000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE,APAS/MARILIA,AutogestÃ£o
410128,71559300000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE,APAS SAÃšDE SOROCABA,AutogestÃ£o
409405,642842000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE - VALE DO RIBEIRA,APAS VALE  DO RIBEIRA,AutogestÃ£o
423203,841848000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE APAS,APAS ASSIS,AutogestÃ£o
414212,59762100000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE ARAÃ‡ATUBA (APAS),ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE ARAÃ‡ATUBA,AutogestÃ£o
407569,72916400000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE BARRETOS,APAS- BARRETOS,AutogestÃ£o
406945,147571000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE BAURU,APAS BAURU,AutogestÃ£o
408026,665690000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE DRACENA,APAS DE DRACENA,AutogestÃ£o
408034,66491000000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE JAÃš,APAS-JAU,AutogestÃ£o
411248,648506000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE PRESIDENTE VENCESLAU,APAS/PV,AutogestÃ£o
408794,72918300000000,ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA Ã€ SAÃšDE DE RIBEIRÃƒO PRETO (APAS),APAS ASSOCIAÃ‡ÃƒO POLICIAL DE ASSISTÃŠNCIA A SAÃšDE RIBEIRÃƒO PRETO,AutogestÃ£o
420786,24807500000000,ASSOCIAÃ‡ÃƒO SANTA CASA CLÃNICAS DE BIRIGUI,SANTA CASA CLÃNICAS,Medicina de Grupo
418803,16665600000000,ASSOCIAÃ‡ÃƒO SANTA CASA SAÃšDE DE ARAÃ‡ATUBA,SANTA CASA SAÃšDE DE ARAÃ‡ATUBA,Medicina de Grupo
419249,18321500000000,ASSOCIAÃ‡ÃƒO SANTA CASA SAÃšDE DE SÃƒO JOSÃ‰ DOS CAMPOS,SANTA CASA SAÃšDE,Medicina de Grupo
418021,13001200000000,ASSOCIAÃ‡ÃƒO SANTA SAÃšDE,PLANO SANTA SAÃšDE,Medicina de Grupo
330892,2903480000000,ASSOCIAÃ‡ÃƒO SAÃšDE CONCEIÃ‡ÃƒO,SAÃšDE CONCEIÃ‡ÃƒO,Medicina de Grupo
418218,11336700000000,ASSOCIAÃ‡ÃƒO SAÃšDE RURAL ALEGRETE,SAÃšDE RURAL,Medicina de Grupo
418919,11867400000000,ASSOCIAÃ‡ÃƒO SAÃšDE SÃƒO JOSÃ‰,SAÃšDE SÃƒO JOSÃ‰,Medicina de Grupo
417220,10796100000000,ASSOCIAÃ‡ÃƒO SERVIÃ‡OS ODONTOLÃ“GICOS DA INDÃšSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,ODONTOINDUSTRIA,Odontologia de Grupo
419141,14946100000000,ASSOCIAÃ‡ÃƒO SÃƒO FRANCISCO VIDA,SÃƒO FRANCISCO VIDA,Medicina de Grupo
421006,27067500000000,ASSOCIAÃ‡ÃƒO SÃƒO LUIZ SAÃšDE,SÃƒO LUIZ SAÃšDE,Medicina de Grupo
420123,23557200000000,ASSOCIAÃ‡ÃƒO UNIVIDA SANTA RITA DO PASSA QUATRO,ASSOCIAÃ‡ÃƒO UNIVIDA,Medicina de Grupo
412635,307714000000,ASSOCIAÃ‡ÃƒO VALEPARAIBANA DE ASSISTÃŠNCIA MÃ‰DICA POLICIAL,AVAMP,AutogestÃ£o
420794,23779500000000,ASSOREL BRASIL ADMINISTRADORA DE BENEFICIOS LTDA - EPP,ASSOREL BRASIL,Administradora de BenefÃ­cios
336874,15245100000000,ATEMDE ODONTO SAÃšDE CLUBE DE BENEFÃCIOS,ATEMDE ODONTO,Odontologia de Grupo
422151,34732100000000,ATITUDE SAÃšDE ASSISTÃŠNCIA MEDICA LTDA,ATITUDE SAÃšDE,Medicina de Grupo
320510,69289200000000,ATÃVIA SERVIÃ‡OS DE SAÃšDE S/A,,Medicina de Grupo
423629,49955500000000,AURORA SAÃšDE LTDA,AURORA SAÃšDE,Medicina de Grupo
327417,59847800000000,AUSTACLINICAS ASSISTÃŠNCIA MÃ‰DICA E HOSPITALAR LTDA,AUSTACLINICAS,Medicina de Grupo
423734,50507800000000,AVANT ADMINISTRADORA DE BENEFICIOS LTDA,AVANT,Administradora de BenefÃ­cios
424005,51124700000000,AVANTI ADMINISTRADORA DE BENEFÃCIOS EM SAÃšDE LTDA EPP,AVANTI VIDA E SAÃšDE,Administradora de BenefÃ­cios
418013,12903200000000,BACCS ADMINISTRADORA DE BENEFÃCIOS LTDA,BACCS,Administradora de BenefÃ­cios
422991,41215300000000,BAUEN LIFE LTDA.,BAUEN LIFE,Administradora de BenefÃ­cios
419257,19240500000000,BCI ADMINISTRADORA DE BENEFÃCIOS LTDA.,BCI ADMINISTRADORA DE BENEFÃCIOS,Administradora de BenefÃ­cios
419125,7611950000000,BEDOIS SERVIÃ‡OS DE ADMINISTRAÃ‡ÃƒO DE BENEFÃCIOS LTDA.,BEDOIS SERVIÃ‡OS DE ADMINISTRAÃ‡ÃƒO DE BENEFÃCIOS LTDA.,Administradora de BenefÃ­cios
421332,29138300000000,BEM ADMINISTRADORAS LTDA,,Administradora de BenefÃ­cios
420697,25313800000000,BEM ESTAR ADMINISTRADORA DE BENEFÃCIOS LTDA,,Administradora de BenefÃ­cios
417874,8192600000000,BEM MAIS ODONTO OPERADORA ODONTOLÃ“GICA LTDA.,BEM MAIS ODONTO OPERADORA ODONTOLÃ“GICA LTDA.,Odontologia de Grupo
423181,45051000000000,BEMSTAR ASSISTENCIA MEDICA LTDA,BEMSTAR,Medicina de Grupo
318299,83506000000000,BENEFICENCIA CAMILIANA DO SUL,PLANO DE SAÃšDE SÃƒO CAMILO,Filantropia
421189,22709100000000,BENEFICENCIA SOCIAL BOM SAMARITANO,HOSPITAL BOM SAMARITANO,Filantropia
419869,12380300000000,BENEFIT ADMINISTRADORA DE BENEFÃCIOS LTDA.,,Administradora de BenefÃ­cios
423891,50436100000000,BENEFIT BENEFICIOS LTDA,******,Administradora de BenefÃ­cios
423467,46092400000000,BENET ADMINISTRAÃ‡ÃƒO DE BENEFÃCIOS LTDA,BENET ADMINISTRAÃ‡ÃƒO DE BENEFÃCIOS,Administradora de BenefÃ­cios
421324,29179100000000,BENEVITAE ADMINISTRADORA DE BENEFÃCIOS LTDA,BENEVITAE,Administradora de BenefÃ­cios
417718,11073100000000,BENEVIX ADMINISTRADORA DE BENEFÃCIOS LTDA,BENEVIX ADMINISTRADORA,Administradora de BenefÃ­cios
366561,2849390000000,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR  LTDA,Medicina de Grupo
420042,13852400000000,BEST LIFE ASSESSORIA NA GESTÃƒO E ADMINISTRADORA DE BENEFÃCIOS LTDA,BEST LIFE BENEFÃCIOS,Administradora de BenefÃ­cios
421766,32421700000000,BEST SENIOR OPERADORA DE SAÃšDE LTDA,BEST SAÃšDE,Medicina de Grupo
402966,3123150000000,BIO SAÃšDE SERVIÃ‡OS MÃ‰DICOS LTDA,BIO SAÃšDE,Medicina de Grupo
419079,14674200000000,BIORAL SISTEMA ODONTOLÃ“GICO LTDA.,BIORAL PLANOS DE SAÃšDE LTDA,Odontologia de Grupo
415111,4299140000000,BIOVIDA SAÃšDE LTDA.,BIOVIDA SAÃšDE,Medicina de Grupo
422401,34673600000000,BIT LIFE BENEFÃCIOS LTDA,BIT LIFE ,Administradora de BenefÃ­cios
423998,54025200000000,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS LTDA,BLUE UNION SAUDE ADMINISTRADORA DE BENEFICIOS ,Administradora de BenefÃ­cios
424170,54557900000000,BLUZZ SAÃšDE S/A,,Medicina de Grupo
424218,56980700000000,BOA SAUDE ADMNISTRADORA DE BENEFICIOS DE SAUDE LTDA,BOA SAUDE,Administradora de BenefÃ­cios
421715,15011700000000,BRADESCO SAÃšDE - OPERADORA DE PLANOS  S/A,,Medicina de Grupo
5711,92693100000000,BRADESCO SAÃšDE S.A.,BRADESCO SAUDE S.A.,Seguradora Especializada em SaÃºde
421561,31596100000000,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÃ“GICOS LTDA,BRASIL ODONTO PLANO DE SAUDE,Odontologia de Grupo
419419,19962300000000,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÃ“GICOS S.A.,,Odontologia de Grupo
419613,14838600000000,BRAZIL DENTAL OPERADORA DE PLANOS ODONTOLÃ“GICOS LTDA,BRAZIL DENTAL,Odontologia de Grupo
417238,1838720000000,BRF S/A,BRF - BRASIL FOODS S/A,AutogestÃ£o
423530,46293700000000,BWG ADMINISTRADORA DE BENEFICIOS LTDA.,,Administradora de BenefÃ­cios
415774,7844440000000,CABERJ INTEGRAL SAÃšDE S.A,,Medicina de Grupo
424021,50805400000000,CACSS ADMINISTRADORA DE BENEFICIOS LTDA,,Administradora de BenefÃ­cios
416657,7027520000000,CAIXA ASSISTENCIAL DOS AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL,CAARF,AutogestÃ£o
327557,83937600000000,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÃRIOS DA ACARESC,CASACARESC,AutogestÃ£o
347825,1052200000000,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,CAURJ,AutogestÃ£o
314251,2172350000000,CAIXA ASSISTENCIAL UNIVERSITÃRIA DO RIO GRANDE DO NORTE,CAURN,AutogestÃ£o
352331,62231500000000,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃƒO PAULO,CABESP,AutogestÃ£o
414026,78304700000000,CAIXA BENEFICENTE DOS FUNCIONÃRIOS DO GRUPO IGUAÃ‡U,CABEFI,AutogestÃ£o
316873,73395500000000,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,CASU/UFMG,AutogestÃ£o
413534,4311090000000,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,CASSEMS,AutogestÃ£o
